u_current,v_current,u_wind,v_wind,windage,sst,duration_hours,observed_area_km2,aspect_ratio,oil_density,oil_viscosity,dx_residual_meters,dy_residual_meters,uncertainty_scale
0.6883,0.6457,2.588,-11.144,0.0402,22.87,21.29,48.0,3.84,879.9,150.4,-4665.95,-15429.69,1.391
0.5465,0.643,14.669,-2.082,0.032,30.01,17.49,46.64,3.93,828.7,76.2,10188.52,-6719.45,1.453
0.0094,0.4764,-13.591,-15.426,0.0341,20.24,38.92,31.73,1.05,934.1,32.8,-43569.3,-16157.88,2.364
0.8408,-0.6359,1.225,-3.972,0.0369,20.65,13.89,17.43,4.34,868.2,63.4,-982.0,-3509.93,1.076
-0.148,0.3426,13.661,8.698,0.0445,30.0,58.03,48.66,3.72,947.9,139.3,53947.26,-3511.07,2.703
0.8714,0.801,-3.239,-4.088,0.0316,22.36,35.91,11.57,3.69,841.6,45.8,-9342.85,-2967.21,1.304
0.3023,0.3286,-0.648,-6.109,0.0435,23.29,42.17,17.74,1.29,828.0,88.7,-10070.64,-10469.07,1.348
0.2424,-0.3031,-15.463,3.433,0.0304,19.99,12.32,11.44,1.81,887.5,103.9,-9333.0,7638.79,1.386
-0.6013,0.001,-7.987,13.399,0.0448,18.98,24.72,40.62,4.37,846.5,110.7,3126.27,26569.17,1.673
0.6875,0.2623,-6.318,-16.287,0.0384,25.81,30.71,41.33,2.75,951.2,168.8,-26897.38,-19571.15,1.906
-0.1305,0.019,16.024,-4.123,0.0343,16.16,58.57,39.32,2.39,821.4,120.8,45474.44,-44416.71,2.592
-0.608,-0.6841,-7.824,-12.303,0.0373,29.83,55.91,25.23,3.94,877.8,142.6,-41070.78,-19562.89,2.378
-0.8773,-0.3383,-1.409,7.033,0.0305,28.03,17.61,6.46,1.31,949.7,106.8,2412.11,6211.77,1.291
0.1076,0.5443,6.167,-14.194,0.0305,17.43,45.13,54.71,2.46,873.8,150.9,-2207.23,-45396.58,2.174
0.0493,0.6506,-12.161,5.933,0.0273,26.49,19.04,30.71,2.31,833.0,51.1,-8379.56,10154.97,1.356
0.3948,-0.6529,-0.488,-7.697,0.0273,24.85,71.18,24.71,2.22,862.4,41.7,-14281.46,-25553.46,1.742
0.7025,0.8143,8.587,-10.839,0.032,17.32,68.65,35.54,2.08,889.7,167.1,12416.34,-62100.16,2.601
-0.7571,-0.3081,13.207,15.709,0.0403,18.92,41.43,11.97,1.74,845.9,126.4,53753.73,16860.87,2.368
0.4167,0.2922,4.545,-17.333,0.0372,21.36,50.92,8.39,1.61,885.3,122.5,-17027.77,-54578.5,2.516
-0.5627,0.4533,6.086,-2.24,0.0271,26.59,58.1,24.63,3.24,937.1,86.8,13065.49,-13430.46,1.588
0.6447,0.5615,-13.454,-17.221,0.042,25.5,52.47,14.02,4.22,942.2,70.9,-62465.23,-19264.54,2.867
0.5743,0.8023,16.048,-0.591,0.037,23.58,50.99,15.04,2.78,826.9,102.2,41339.05,-26558.93,2.326
0.0734,-0.3367,-13.227,0.038,0.0442,27.83,69.1,53.6,2.04,842.5,26.1,-38131.37,29431.87,2.49
0.3784,0.6453,9.888,-6.42,0.0384,27.64,43.75,32.08,1.56,858.5,84.6,10071.46,-25723.43,1.899
-0.3342,-0.663,-8.467,-13.242,0.0285,25.12,46.54,29.27,3.91,903.3,84.7,-33289.78,-21966.73,2.248
-0.0519,0.3691,15.609,-4.45,0.0345,28.17,61.45,41.52,4.4,870.5,99.2,37518.29,-36974.42,2.602
0.5789,0.4356,7.919,6.201,0.038,20.02,48.89,57.12,2.22,938.2,116.1,29343.57,2842.76,1.766
-0.0733,0.3199,9.137,10.166,0.0256,29.86,53.31,7.18,2.02,920.3,172.5,34723.32,19227.85,2.233
-0.256,-0.4458,-10.114,1.107,0.0253,25.07,18.39,50.1,3.11,834.1,119.1,-9088.05,5218.7,1.364
-0.0104,0.6715,-2.051,3.234,0.0276,28.8,27.99,35.25,3.71,907.4,159.7,-248.93,5407.06,1.23
0.5908,-0.5961,4.241,-10.778,0.03,23.83,12.31,9.2,2.59,835.8,102.4,-584.85,-7564.59,1.188
-0.2966,-0.8035,9.719,-7.656,0.0336,17.93,37.4,18.18,3.21,855.7,114.7,11184.97,-27808.87,1.821
-0.5872,0.3914,-14.257,-12.172,0.0347,23.76,33.9,29.2,3.51,844.9,17.2,-32868.49,-5951.23,1.97
0.3816,-0.0441,16.645,-9.025,0.0278,20.68,71.8,41.63,4.36,844.2,28.3,43772.48,-58983.88,3.256
0.5868,0.6284,14.048,-9.904,0.0385,26.55,44.78,14.94,1.58,906.3,106.4,17002.35,-39121.75,2.307
-0.7189,-0.2099,-8.267,0.7,0.0369,22.56,57.05,32.33,4.49,898.9,74.2,-23836.7,15699.06,1.685
-0.4682,-0.5971,11.619,2.257,0.0309,29.05,25.38,41.24,2.37,844.6,144.8,14746.53,-5240.63,1.605
-0.6445,0.6056,0.66,16.018,0.0253,26.21,60.21,27.2,3.53,958.6,100.1,21652.88,46103.53,2.675
-0.2737,0.088,-1.375,-10.959,0.0266,26.32,45.06,51.85,3.0,879.1,159.4,-15271.41,-24146.84,1.862
-0.0894,-0.5594,-6.68,5.1,0.0328,17.91,50.79,52.23,2.7,833.6,175.2,-13006.09,27536.66,1.663
0.4479,0.3967,2.915,11.421,0.0281,31.72,22.61,28.51,3.44,836.9,30.8,9048.75,10736.95,1.441
0.2721,0.02,8.276,2.169,0.0325,29.15,40.4,58.39,2.39,901.7,74.1,15261.02,-3696.61,1.616
0.2177,0.1878,-3.206,-8.82,0.0376,28.2,46.38,5.0,1.44,957.1,121.4,-17006.12,-14608.72,1.669
-0.2657,-0.0704,4.652,-8.548,0.0359,19.94,43.24,0.7,2.71,900.1,58.5,-1125.23,-25341.82,1.692
0.6146,0.5917,7.175,-16.587,0.0296,23.64,66.06,23.15,2.83,952.9,51.7,-2751.18,-64050.74,3.035
-0.0517,0.5932,7.6,-7.004,0.0319,16.47,64.88,36.27,1.71,882.2,147.4,15756.52,-39267.71,2.043
0.8624,0.3769,-16.129,8.806,0.0373,23.69,69.97,37.94,4.27,881.0,176.6,-39605.34,72715.73,3.16
0.2415,-0.7103,12.951,-16.289,0.0422,16.63,48.72,28.85,1.8,890.0,140.4,3973.31,-71100.66,2.602
-0.6727,0.6099,-1.503,-10.105,0.0401,23.95,70.03,7.93,2.43,917.6,96.6,-28876.97,-29824.72,2.145
0.3171,0.3078,-8.553,7.424,0.0361,25.68,60.27,10.64,1.54,871.5,82.4,-10898.1,36638.19,2.113
-0.3148,0.3546,-9.296,10.175,0.0322,21.02,20.96,51.2,2.88,940.9,99.4,-4268.71,16732.36,1.507
0.3354,-0.2466,-0.611,-1.609,0.0323,22.97,31.92,52.14,2.08,824.1,86.0,-1321.2,-2458.06,1.057
-0.7746,0.6827,13.926,7.131,0.0426,29.76,18.69,40.6,2.71,881.6,93.0,15976.23,-2137.14,1.494
-0.5852,0.4057,-4.379,-4.034,0.0258,15.95,2.29,40.02,1.79,891.5,40.6,-336.19,-165.08,0.988
0.6403,-0.6973,8.99,-12.243,0.0448,28.25,15.16,36.06,1.19,905.0,163.2,95.85,-14762.77,1.357
-0.4911,-0.166,-14.515,-3.667,0.0383,17.07,2.28,12.57,3.73,858.7,137.0,-2185.71,679.67,1.12
0.6067,0.6955,-0.862,2.879,0.0386,14.66,52.39,25.98,3.24,879.8,124.2,3550.92,9052.6,1.205
-0.3973,-0.815,17.701,16.13,0.0258,17.34,31.79,41.91,2.19,887.8,171.2,47305.32,18370.95,2.307
0.2572,0.8305,9.736,-15.525,0.0371,27.77,23.88,32.47,1.17,916.2,54.8,1104.74,-23351.32,1.729
0.3495,0.3225,-10.421,0.266,0.0347,21.29,55.32,1.61,4.03,928.3,19.2,-27231.96,16998.4,1.932
0.0228,0.2365,0.052,-6.159,0.0271,29.71,60.27,57.24,1.59,923.3,149.6,-6665.01,-17865.9,1.558
-0.3504,-0.413,-9.59,0.299,0.0306,23.44,70.27,50.77,4.26,867.8,179.7,-34542.92,21341.6,2.066
-0.5172,-0.4522,-3.256,-17.137,0.0428,14.4,46.94,16.0,2.68,959.9,106.2,-41803.78,-43034.08,2.328
-0.8403,0.7957,10.083,-6.731,0.036,26.9,34.31,37.18,2.19,938.8,15.3,9552.42,-18428.71,1.686
-0.3529,-0.3631,9.764,11.515,0.0333,15.98,23.37,55.43,3.6,856.4,141.6,21619.07,7885.01,1.618
0.2757,0.4959,-9.788,1.942,0.0265,28.21,17.56,6.21,4.07,847.3,17.9,-7034.44,4274.65,1.277
0.7889,-0.1924,15.2,-1.779,0.0393,17.03,16.9,30.43,2.3,864.0,99.5,13962.93,-10858.39,1.42
0.6682,-0.6493,3.332,-7.721,0.0391,20.22,30.64,27.65,2.43,883.3,53.6,-1464.57,-14932.65,1.425
0.4789,-0.8807,-4.323,-7.27,0.0373,27.7,71.43,24.91,2.52,939.1,165.1,-33055.51,-15507.3,2.031
0.5192,0.0797,0.07,-4.208,0.0352,31.18,2.06,50.22,4.23,929.0,84.0,-329.03,-317.72,1.047
0.297,0.8564,3.783,12.081,0.0337,20.69,15.8,23.15,3.42,939.2,162.2,9234.47,8500.6,1.264
-0.4315,-0.2356,2.156,16.82,0.0369,28.93,15.19,4.29,1.87,858.1,57.3,7613.63,10282.07,1.415
0.733,-0.2571,-0.489,-2.208,0.0297,17.43,52.2,4.42,1.65,903.1,72.8,-5238.65,-5111.94,1.258
0.3073,-0.2806,0.178,-3.839,0.0438,28.53,26.67,3.04,1.81,859.7,170.7,-3013.48,-4631.82,1.105
0.1088,0.037,-11.649,12.476,0.0368,25.83,34.01,24.84,1.92,835.3,40.2,-5266.45,30325.28,1.971
-0.7002,-0.1068,11.258,-2.631,0.0312,17.47,12.4,43.25,1.81,915.8,106.2,5881.28,-5462.73,1.23
-0.0953,0.6838,1.503,1.873,0.034,19.45,30.35,12.62,3.3,840.0,73.0,3742.42,1495.7,1.093
-0.0714,0.0099,-13.281,-9.686,0.0411,16.37,9.22,38.96,1.41,913.5,140.5,-10543.47,-342.14,1.332
0.6562,0.014,9.582,8.766,0.0282,20.89,39.31,41.38,2.36,910.7,27.6,27534.5,8371.02,1.853
0.084,-0.6509,15.568,1.152,0.0309,17.67,8.86,15.68,3.19,933.4,81.5,8139.95,-3714.25,1.306
-0.2153,0.8689,16.103,11.125,0.0386,25.59,57.34,36.23,2.02,839.5,127.3,68492.18,3348.14,2.871
0.8582,-0.45,-4.715,10.106,0.0313,31.9,41.66,41.25,1.23,929.7,76.2,789.55,22925.17,1.797
-0.7007,-0.7679,-13.121,-10.26,0.0409,14.22,52.68,28.26,1.29,959.9,15.2,-56616.46,-4005.48,2.434
-0.1394,0.2937,0.662,7.763,0.0276,23.74,31.3,20.53,1.44,939.1,128.4,6153.1,11186.69,1.378
-0.8244,0.1717,-13.946,10.802,0.0403,24.33,28.7,37.34,3.93,925.3,93.1,-9782.14,29041.58,1.864
0.4318,-0.1527,15.624,-5.54,0.0264,30.46,8.87,58.68,3.3,912.7,7.0,4289.83,-4536.48,1.267
0.7525,-0.1401,-11.391,-11.786,0.0253,23.11,38.67,25.9,1.23,879.0,112.2,-32106.66,-14114.64,2.086
-0.3959,0.5131,-8.9,-17.905,0.043,23.79,38.02,23.81,2.37,922.3,166.0,-43592.59,-24097.74,2.286
0.645,-0.5477,-3.361,-1.767,0.0366,22.49,34.77,28.12,1.98,921.4,24.4,-6651.81,920.06,1.153
-0.374,0.5765,-4.206,-5.312,0.032,18.84,53.84,5.03,3.02,908.4,108.4,-20693.48,-9339.71,1.568
0.7394,0.2677,10.608,1.977,0.0297,15.01,60.28,33.41,2.83,931.5,132.5,42435.66,-11916.52,2.126
0.4571,-0.1459,-1.573,-11.231,0.0373,21.36,54.56,20.06,2.68,882.8,17.4,-21855.38,-28767.93,1.933
0.5488,-0.0755,-11.852,12.948,0.0352,14.95,12.07,7.72,2.1,837.0,9.0,-3518.42,13294.69,1.368
-0.8676,-0.438,-8.38,-8.721,0.0448,23.91,45.54,28.24,1.48,898.3,86.2,-33871.31,-5126.41,1.912
0.8331,0.4538,0.328,-9.849,0.0447,19.53,7.62,0.7,3.6,857.1,143.5,-2944.08,-4018.19,1.168
0.408,0.0232,-12.692,-0.694,0.0377,23.6,50.62,24.41,4.08,873.8,33.1,-30637.29,17327.9,2.093
-0.3514,-0.3225,4.02,-0.041,0.0339,16.42,28.73,6.79,4.3,822.4,151.4,7881.02,-4462.96,1.159
0.5929,0.1729,2.367,-10.257,0.0348,30.79,11.27,1.95,1.21,873.6,119.9,-1599.99,-5320.75,1.162
-0.3933,0.8923,7.729,-8.213,0.0386,30.1,62.34,49.56,3.59,933.2,63.1,7775.77,-33452.86,2.146
0.671,-0.1165,15.757,-11.891,0.027,17.42,44.98,55.02,3.54,896.0,95.3,26012.04,-49033.36,2.509
-0.6974,0.7572,14.841,7.865,0.0316,20.18,26.83,12.86,4.31,821.4,174.0,30843.36,982.51,1.636
0.3666,-0.279,16.059,9.723,0.0265,25.04,4.15,32.59,1.89,885.8,42.9,4186.14,861.0,1.138
0.0733,-0.8015,-9.19,-1.356,0.0265,15.72,39.61,17.04,3.6,860.8,92.4,-22204.74,5482.46,1.569
-0.7262,-0.5324,-13.264,7.707,0.0289,20.38,66.63,29.87,1.19,886.9,114.3,-35817.49,50436.72,2.713
-0.4646,-0.1463,-7.118,8.494,0.0347,18.52,43.75,26.48,3.21,876.7,29.2,-6258.12,28816.99,1.825
-0.8777,-0.5047,14.223,-13.022,0.0407,30.48,70.02,16.51,2.23,950.5,12.6,14898.63,-65159.93,3.167
-0.0562,-0.8996,16.994,16.782,0.0347,29.35,11.55,42.17,3.69,825.8,7.4,13646.66,2989.76,1.448
-0.3577,0.747,12.936,11.557,0.0317,24.44,41.78,8.03,4.02,915.7,61.8,37375.76,9229.23,2.216
0.177,0.619,-14.039,-10.639,0.0266,23.37,57.87,3.66,2.28,939.1,17.9,-52830.42,-15176.72,2.703
-0.365,0.4361,16.107,-11.298,0.036,30.75,38.79,46.18,2.84,954.3,145.7,16657.95,-36267.17,2.266
-0.3601,-0.5979,-2.759,-13.476,0.0304,30.78,8.37,40.12,1.41,844.9,179.5,-4288.27,-5745.6,1.131
0.4377,-0.6833,-17.665,-13.018,0.0373,31.45,42.8,30.16,2.46,894.4,15.7,-43491.53,-3819.21,2.512
-0.8133,-0.7783,-2.074,8.934,0.0445,16.26,44.82,28.33,2.26,826.1,80.7,12398.55,26398.61,1.616
0.7252,0.4033,-16.342,-1.092,0.0272,16.89,53.01,30.1,1.64,889.9,9.5,-48562.91,16721.92,2.475
0.6341,0.7719,1.58,10.186,0.0292,26.18,55.28,26.5,4.13,837.6,28.4,14391.94,22596.32,1.944
0.302,-0.125,-5.812,8.865,0.0345,23.75,55.95,23.88,1.52,937.3,61.5,-1815.36,33013.77,1.986
0.1678,-0.6855,-0.956,3.766,0.0444,14.33,48.44,30.23,3.23,835.9,73.9,5106.82,11594.21,1.228
0.7061,0.0223,4.074,6.709,0.0404,15.12,17.11,31.95,4.12,891.9,169.5,9392.3,4595.57,1.222
-0.5664,-0.2721,13.277,-17.339,0.043,29.99,30.3,41.67,4.19,893.0,74.3,1197.7,-37281.78,2.134
-0.7579,-0.2253,5.828,-6.776,0.0317,29.64,56.33,42.82,3.78,956.0,91.8,5360.13,-25343.39,1.747
-0.4689,0.2184,-2.374,4.962,0.0448,20.43,68.74,22.97,1.62,911.7,48.0,4742.6,23012.61,1.603
0.5302,0.3937,11.499,-17.664,0.0271,30.04,7.53,25.11,3.86,860.3,5.0,1266.61,-7016.2,1.186
-0.8376,-0.7009,14.601,-16.813,0.0261,24.69,39.49,22.73,1.97,853.7,162.4,16056.33,-47989.59,2.444
0.1491,-0.8359,-13.689,12.668,0.0421,28.51,23.88,32.42,4.23,838.0,19.3,-5481.72,22467.93,1.697
0.8918,0.8898,1.15,6.625,0.0435,21.69,17.78,27.47,3.48,925.9,173.7,4551.38,5318.0,1.218
0.6403,-0.4811,-7.758,-8.447,0.0268,16.04,37.41,53.43,3.75,916.7,27.9,-23825.3,-10673.08,1.723
0.0386,-0.8031,-16.306,6.767,0.0273,21.81,44.43,41.93,1.3,905.4,110.9,-31373.26,35480.12,2.372
-0.7854,-0.5582,6.068,10.528,0.0257,22.23,2.68,53.97,3.04,825.7,179.9,1778.15,1587.77,1.052
0.5965,-0.8299,13.06,-6.955,0.0271,23.92,56.61,42.69,3.87,926.8,29.2,26725.49,-33603.74,2.413
0.1782,-0.1947,-12.136,-16.703,0.0292,15.9,59.39,58.27,4.02,909.9,79.2,-67045.06,-38143.42,3.016
-0.6931,0.5443,11.247,15.58,0.0444,31.85,69.59,38.33,1.1,954.9,141.6,70105.78,23840.59,3.173
-0.7311,-0.2858,12.722,-5.574,0.0384,18.39,14.65,57.83,4.29,902.2,10.6,6141.41,-9646.92,1.381
0.7373,-0.1005,14.916,-14.167,0.0406,17.57,43.62,9.91,1.15,862.6,125.7,12480.74,-59750.29,2.558
0.3046,0.3161,-8.45,-0.293,0.0405,23.48,31.86,3.62,3.15,873.4,19.1,-11464.24,7265.07,1.484
0.5927,0.016,14.542,9.665,0.0357,23.67,25.44,34.96,3.43,844.6,46.4,24506.76,2960.71,1.747
0.6822,0.6506,-6.456,-10.021,0.0409,21.92,41.59,59.02,1.38,921.2,33.0,-27746.01,-11129.88,1.778
0.1292,0.6589,1.884,-8.298,0.0369,27.89,56.77,25.35,1.17,919.1,163.8,-11404.7,-23597.94,1.862
0.0314,-0.8822,-16.182,-9.262,0.0313,23.3,3.61,13.12,3.75,848.1,36.6,-3783.26,-155.51,1.141
-0.1252,0.5005,-16.42,17.7,0.0362,24.97,69.86,31.53,2.35,842.2,12.1,-19219.99,87022.59,3.5
-0.3295,-0.0707,7.933,-10.893,0.0357,27.03,58.69,39.1,1.37,830.8,107.8,3735.52,-41847.3,2.261
-0.1177,0.8799,-1.999,2.719,0.0415,14.45,54.58,19.25,3.67,947.7,65.6,-1143.36,12332.2,1.35
0.493,-0.0302,-8.773,15.31,0.0446,24.27,55.23,43.03,3.97,852.6,76.0,5809.65,58385.26,2.652
0.1835,0.8764,-11.145,-12.712,0.0332,29.92,29.23,58.52,3.06,868.2,25.8,-20924.26,-9258.42,1.807
0.7065,0.4582,6.118,16.951,0.0403,14.31,54.61,53.87,1.56,859.3,135.9,55635.7,43845.01,2.709
-0.1019,-0.4525,-17.986,16.109,0.027,21.29,29.07,17.85,1.05,877.9,110.3,-18239.8,37454.96,2.19
0.1928,0.0691,11.012,13.845,0.0405,30.67,64.91,19.94,3.45,920.0,68.7,57198.69,17745.09,2.867
0.2364,0.8858,-15.147,-10.276,0.0324,20.36,14.41,22.61,2.93,941.9,35.0,-14875.81,-2071.32,1.434
0.1651,0.6436,-11.106,4.826,0.0258,22.26,22.46,23.98,3.28,845.6,108.9,-10680.02,11498.67,1.406
0.3647,-0.7247,-4.095,9.392,0.0323,31.67,40.59,6.47,3.85,916.1,141.3,960.42,19483.37,1.67
-0.4726,0.3715,-0.545,17.497,0.0372,17.59,24.34,45.84,2.52,869.4,59.7,13272.89,23546.74,1.745
0.0223,-0.278,-5.22,-11.505,0.0274,15.17,31.7,22.24,1.44,957.3,9.5,-18305.82,-15153.89,1.717
-0.7124,-0.8874,-6.454,9.577,0.0435,29.47,36.47,52.85,4.29,861.8,42.5,-83.06,20480.56,1.713
-0.2079,-0.1737,16.701,-5.803,0.0266,29.63,61.94,55.65,2.91,821.0,124.4,40509.63,-37399.58,2.788
-0.0222,-0.4774,5.097,-11.677,0.0436,22.5,38.62,1.95,3.15,892.2,178.1,-6217.11,-32770.84,1.839
0.274,0.574,-17.156,-2.83,0.0391,23.26,27.37,59.32,4.27,841.1,7.3,-24312.11,9985.74,1.829
0.811,-0.2928,-2.514,10.578,0.0316,29.04,19.34,42.75,4.26,826.2,58.6,2679.08,11075.68,1.252
0.1812,0.5895,13.5,-1.265,0.0328,27.29,30.61,31.46,3.0,917.8,15.9,17211.47,-12594.72,1.698
0.4385,-0.8989,-7.148,1.351,0.0398,18.77,38.1,23.68,2.04,922.5,60.4,-11689.02,12703.2,1.452
0.0113,-0.3459,-14.596,17.826,0.037,14.3,54.23,31.35,4.49,884.5,76.0,-13036.6,83915.66,3.13
0.2414,-0.4659,9.302,-3.632,0.0384,22.63,10.47,19.82,3.38,914.8,166.2,3671.86,-5603.47,1.194
-0.7723,-0.4796,3.816,4.154,0.0328,29.46,17.51,37.55,2.43,895.4,19.1,3737.11,702.73,1.189
-0.4421,-0.7773,2.531,-4.851,0.0348,30.13,28.58,6.03,2.96,908.2,141.0,-1583.28,-7402.02,1.237
-0.2487,-0.5632,-16.071,-3.86,0.0448,31.21,27.23,37.46,2.46,903.5,74.2,-22516.32,8930.22,1.75
-0.0495,0.1,-12.942,7.043,0.0293,29.83,29.42,16.88,4.11,913.2,147.0,-13819.72,18136.3,1.77
-0.8178,-0.3756,4.412,15.764,0.0334,24.44,57.55,1.55,2.69,847.9,94.8,35272.96,38775.48,2.567
-0.648,-0.1487,-10.518,1.525,0.0308,22.0,24.69,33.39,3.88,857.6,11.9,-12536.41,7917.28,1.446
-0.4017,-0.2216,0.147,9.662,0.0403,27.95,37.13,34.92,3.94,881.6,170.6,12923.39,15407.35,1.521
0.8488,0.6766,1.616,-14.789,0.0403,27.32,45.67,25.88,3.89,882.5,19.5,-15785.52,-31824.66,2.129
-0.3036,0.7295,-7.794,-10.398,0.0308,23.69,18.25,4.8,3.53,928.4,109.6,-12428.36,-5523.38,1.295
-0.0323,-0.0127,16.143,0.077,0.0266,15.57,52.31,53.65,3.99,871.4,158.6,54947.25,-23553.15,2.382
-0.547,-0.3057,12.329,-17.28,0.0252,30.67,40.3,36.88,2.36,842.8,19.0,7585.56,-38219.52,2.429
0.1994,-0.7078,8.005,-8.897,0.0335,22.2,33.27,7.38,1.4,855.2,101.9,6266.88,-23259.8,1.702
-0.3948,0.8161,-15.192,0.626,0.0332,20.54,58.68,30.9,3.95,850.1,149.3,-49097.72,28009.35,2.437
-0.5274,-0.7916,-14.179,-17.461,0.0448,25.33,19.04,30.09,2.74,922.4,177.6,-26377.46,-7153.65,1.733
0.0298,-0.3642,-0.26,-8.476,0.0344,26.13,63.82,4.09,1.45,885.8,131.8,-15704.39,-27100.49,1.975
-0.8901,-0.3635,-12.214,0.505,0.0301,17.79,41.27,36.61,1.4,919.2,53.7,-28499.88,14029.54,1.809
-0.8862,-0.3233,17.218,2.633,0.0428,29.06,44.64,48.6,1.56,878.3,127.4,39793.29,-19596.66,2.219
-0.5057,-0.6043,-12.293,15.327,0.0348,19.22,63.25,45.07,3.63,944.6,128.5,-13002.0,80340.51,3.086
-0.8339,0.5097,-0.451,5.232,0.037,17.36,59.23,12.58,3.49,957.7,127.5,6745.44,19183.62,1.459
-0.7056,-0.6795,-4.892,-3.07,0.0269,21.32,44.11,51.81,1.71,913.8,154.5,-12824.94,-2264.99,1.384
-0.2901,0.2428,5.018,15.493,0.0327,27.15,54.72,20.88,3.96,940.9,20.3,32106.44,33186.22,2.531
0.5447,-0.6771,-13.355,10.256,0.0439,31.38,32.33,56.82,1.98,891.1,24.0,-7122.58,25288.23,2.001
0.1297,-0.773,-2.509,-10.8,0.0368,28.57,40.32,4.77,3.78,950.8,117.1,-17964.44,-16510.72,1.695
0.0228,0.737,-8.111,-13.29,0.0319,30.93,6.34,29.43,2.71,936.4,171.9,-4254.11,-2036.2,1.128
-0.3717,-0.5578,13.959,6.329,0.0375,16.53,8.29,36.03,3.56,958.8,86.5,8823.78,-954.5,1.19
0.7772,0.5783,-16.539,2.156,0.0432,15.28,60.06,15.24,2.33,907.2,173.1,-54999.31,49306.64,2.642
-0.1854,0.0803,14.894,10.428,0.0305,24.04,6.18,46.4,2.21,929.1,169.2,6702.41,1105.85,1.284
-0.7432,-0.7599,11.988,8.597,0.0351,19.23,13.86,37.8,3.94,896.0,163.0,13006.67,1092.04,1.314
0.2107,0.8198,-7.287,4.508,0.0442,28.9,57.71,1.58,1.12,856.3,164.2,-10806.06,26522.44,1.805
-0.6951,-0.4555,10.414,17.51,0.0284,26.1,2.08,36.7,4.41,869.7,162.2,1886.28,1827.13,1.151
-0.2786,0.6474,-16.876,1.209,0.0394,31.47,21.77,29.74,3.27,945.2,148.5,-15602.09,11058.84,1.643
0.0133,-0.5961,16.807,-13.928,0.0373,18.59,42.88,12.16,2.51,827.8,126.6,19871.18,-58426.07,2.609
0.6736,0.6371,0.957,11.818,0.0386,22.74,43.68,59.75,3.2,902.8,9.3,17786.2,21972.95,1.818
-0.0116,-0.8762,-7.082,-8.933,0.032,23.02,56.4,53.88,1.43,872.1,28.1,-32526.08,-14440.18,2.045
0.3641,0.0212,-4.947,9.983,0.0313,18.31,37.41,17.9,2.8,874.1,28.5,28.15,25028.86,1.643
0.8871,0.485,-15.609,16.456,0.0387,24.62,37.66,32.69,4.45,943.8,9.1,-8698.27,45518.16,2.464
-0.6633,0.7826,17.617,7.085,0.0293,21.98,52.77,19.33,1.82,939.5,25.4,54115.3,-3191.01,2.731
-0.4055,0.7366,-16.585,3.457,0.0334,22.04,36.9,46.64,3.53,903.8,166.0,-29706.0,24801.0,2.012
-0.1898,0.5753,5.577,-1.426,0.0288,20.53,44.59,55.85,2.52,858.2,121.2,11944.81,-9330.5,1.41
-0.1407,0.6987,-2.062,-4.881,0.0252,14.3,64.84,21.85,3.28,886.6,59.6,-15116.0,-12268.1,1.557
-0.1602,-0.5414,16.161,-5.292,0.0444,23.4,30.1,48.43,1.72,877.2,143.8,20403.38,-27621.65,1.776
0.7337,-0.3885,-9.144,4.909,0.0336,20.03,28.96,30.16,2.65,869.5,90.5,-9787.1,16791.4,1.467
0.3853,-0.3799,1.155,9.046,0.0444,14.02,2.25,24.1,4.43,834.4,29.9,1212.47,1265.43,1.073
0.1942,-0.2213,-0.635,6.427,0.0278,19.54,44.94,56.34,1.68,896.0,159.8,7669.77,18106.85,1.44
-0.3431,-0.192,7.303,-10.857,0.0367,19.02,4.08,30.87,3.23,862.3,64.3,99.55,-3202.16,1.094
0.5828,0.0802,-15.552,-0.216,0.029,21.08,37.29,28.31,3.01,912.5,127.3,-31553.44,15437.19,1.901
0.8191,-0.6122,-11.024,10.499,0.0408,16.37,58.3,40.51,2.98,864.7,55.9,-13664.61,56016.56,2.472
0.5782,0.3442,-10.276,-0.875,0.0407,23.14,40.49,16.04,3.15,880.4,92.5,-22772.72,11540.27,1.668
-0.8972,-0.5984,8.573,1.318,0.0273,26.46,20.87,19.83,2.76,827.3,147.8,9359.32,-2083.06,1.241
0.2455,-0.3414,-11.191,9.761,0.0432,25.34,57.03,55.96,1.06,959.0,32.4,-12610.22,46198.13,2.451
-0.808,0.006,2.646,5.806,0.0289,28.47,20.88,40.87,4.15,891.1,176.0,4831.26,4430.23,1.264
-0.4363,0.5336,-10.251,-3.264,0.0373,22.14,53.31,49.68,3.89,823.4,17.3,-30337.49,4928.7,1.907
-0.7929,0.431,13.018,14.235,0.0447,23.34,44.72,16.63,1.61,895.8,98.5,52384.21,10283.14,2.427
0.1868,0.262,15.919,-12.148,0.0426,28.59,13.9,32.86,2.45,941.8,165.3,5511.94,-16445.94,1.466
0.3359,-0.6196,0.666,17.839,0.0441,21.7,65.36,58.3,3.7,928.2,170.5,49236.04,63366.8,2.854
-0.6939,0.0847,-5.317,-13.721,0.0319,26.63,16.05,19.46,4.43,918.1,45.6,-7949.24,-8184.82,1.324
-0.2091,-0.7426,-9.574,-17.462,0.0271,21.82,71.27,10.05,4.33,839.5,30.2,-60539.59,-48698.01,3.43
-0.0788,-0.2207,-16.208,14.041,0.0288,21.52,2.51,30.9,4.15,912.1,131.8,-1098.44,3606.64,1.037
